"","long","lat","group","order","region","subregion","avgvac"
"1963",-95.4433059692383,31.0657730102539,2605,76595,"texas","houston",0.970349563046192
"1964",-95.6381149291992,30.9339923858643,2605,76596,"texas","houston",0.970349563046192
"1965",-95.6667633056641,30.9626407623291,2605,76597,"texas","houston",0.970349563046192
"1966",-95.683952331543,30.9912872314453,2605,76598,"texas","houston",0.970349563046192
"1967",-95.6782150268555,31.0199356079102,2605,76599,"texas","houston",0.970349563046192
"1968",-95.6896820068359,31.0485820770264,2605,76600,"texas","houston",0.970349563046192
"1969",-95.6438446044922,31.0715007781982,2605,76601,"texas","houston",0.970349563046192
"1970",-95.6667633056641,31.0944194793701,2605,76602,"texas","houston",0.970349563046192
"1971",-95.7011413574219,31.1058807373047,2605,76603,"texas","houston",0.970349563046192
"1972",-95.769889831543,31.1116065979004,2605,76604,"texas","houston",0.970349563046192
"1973",-95.7870864868164,31.1517143249512,2605,76605,"texas","houston",0.970349563046192
"1974",-95.7412490844727,31.1918201446533,2605,76606,"texas","houston",0.970349563046192
"1975",-95.7584381103516,31.2262001037598,2605,76607,"texas","houston",0.970349563046192
"1976",-95.7412490844727,31.2892265319824,2605,76608,"texas","houston",0.970349563046192
"1977",-95.7068710327148,31.3178730010986,2605,76609,"texas","houston",0.970349563046192
"1978",-95.683952331543,31.3178730010986,2605,76610,"texas","houston",0.970349563046192
"1979",-95.6667633056641,31.3465213775635,2605,76611,"texas","houston",0.970349563046192
"1980",-95.7240524291992,31.4725723266602,2605,76612,"texas","houston",0.970349563046192
"1981",-95.7527084350586,31.4840297698975,2605,76613,"texas","houston",0.970349563046192
"1982",-95.7412490844727,31.5069484710693,2605,76614,"texas","houston",0.970349563046192
"1983",-95.7527084350586,31.5355987548828,2605,76615,"texas","houston",0.970349563046192
"1984",-95.2656936645508,31.6158123016357,2605,76616,"texas","houston",0.970349563046192
"1985",-95.2370452880859,31.6043510437012,2605,76617,"texas","houston",0.970349563046192
"1986",-95.1797485351562,31.6043510437012,2605,76618,"texas","houston",0.970349563046192
"1987",-95.1109924316406,31.5413246154785,2605,76619,"texas","houston",0.970349563046192
"1988",-95.1052627563477,31.4897613525391,2605,76620,"texas","houston",0.970349563046192
"1989",-95.0193252563477,31.4668426513672,2605,76621,"texas","houston",0.970349563046192
"1990",-94.9906692504883,31.4496536254883,2605,76622,"texas","houston",0.970349563046192
"1991",-94.962028503418,31.4038162231445,2605,76623,"texas","houston",0.970349563046192
"1992",-95.4433059692383,31.0657730102539,2605,76624,"texas","houston",0.970349563046192
"1993",-101.700004577637,32.5210838317871,2606,76626,"texas","howard",0.972819193684074
"1994",-101.184349060059,32.5210838317871,2606,76627,"texas","howard",0.972819193684074
"1995",-101.184349060059,32.0741806030273,2606,76628,"texas","howard",0.972819193684074
"1996",-101.26456451416,32.0741806030273,2606,76629,"texas","howard",0.972819193684074
"1997",-101.70573425293,32.085636138916,2606,76630,"texas","howard",0.972819193684074
"1998",-101.700004577637,32.5210838317871,2606,76631,"texas","howard",0.972819193684074
"1999",-105.997192382812,31.3808975219727,2607,76633,"texas","hudspeth",0.982323232323232
"2000",-105.957084655762,31.4152774810791,2607,76634,"texas","hudspeth",0.982323232323232
"2001",-105.962814331055,31.4783000946045,2607,76635,"texas","hudspeth",0.982323232323232
"2002",-105.985733032227,31.4840297698975,2607,76636,"texas","hudspeth",0.982323232323232
"2003",-105.99146270752,31.8736419677734,2607,76637,"texas","hudspeth",0.982323232323232
"2004",-105.997192382812,31.9939613342285,2607,76638,"texas","hudspeth",0.982323232323232
"2005",-104.91429901123,31.9882354736328,2607,76639,"texas","hudspeth",0.982323232323232
"2006",-104.908569335938,31.707483291626,2607,76640,"texas","hudspeth",0.982323232323232
"2007",-104.908569335938,31.1689052581787,2607,76641,"texas","hudspeth",0.982323232323232
"2008",-104.908569335938,30.8308601379395,2607,76642,"texas","hudspeth",0.982323232323232
"2009",-104.920028686523,30.8308601379395,2607,76643,"texas","hudspeth",0.982323232323232
"2010",-104.920028686523,30.6475124359131,2607,76644,"texas","hudspeth",0.982323232323232
"2011",-104.971603393555,30.6131362915039,2607,76645,"texas","hudspeth",0.982323232323232
"2012",-104.994514465332,30.6532440185547,2607,76646,"texas","hudspeth",0.982323232323232
"2013",-105.017433166504,30.664701461792,2607,76647,"texas","hudspeth",0.982323232323232
"2014",-105.069000244141,30.6761589050293,2607,76648,"texas","hudspeth",0.982323232323232
"2015",-105.114837646484,30.7162666320801,2607,76649,"texas","hudspeth",0.982323232323232
"2016",-105.166404724121,30.7506446838379,2607,76650,"texas","hudspeth",0.982323232323232
"2017",-105.223701477051,30.7792911529541,2607,76651,"texas","hudspeth",0.982323232323232
"2018",-105.286720275879,30.7964820861816,2607,76652,"texas","hudspeth",0.982323232323232
"2019",-105.389862060547,30.8480472564697,2607,76653,"texas","hudspeth",0.982323232323232
"2020",-105.475799560547,30.9168033599854,2607,76654,"texas","hudspeth",0.982323232323232
"2021",-105.544555664062,30.9683685302734,2607,76655,"texas","hudspeth",0.982323232323232
"2022",-105.57893371582,31.0199356079102,2607,76656,"texas","hudspeth",0.982323232323232
"2023",-105.596122741699,31.0657730102539,2607,76657,"texas","hudspeth",0.982323232323232
"2024",-105.687789916992,31.1287956237793,2607,76658,"texas","hudspeth",0.982323232323232
"2025",-105.762283325195,31.1517143249512,2607,76659,"texas","hudspeth",0.982323232323232
"2026",-105.802391052246,31.1918201446533,2607,76660,"texas","hudspeth",0.982323232323232
"2027",-105.871139526367,31.2663078308105,2607,76661,"texas","hudspeth",0.982323232323232
"2028",-105.922706604004,31.3006839752197,2607,76662,"texas","hudspeth",0.982323232323232
"2029",-105.957084655762,31.3465213775635,2607,76663,"texas","hudspeth",0.982323232323232
"2030",-105.997192382812,31.3808975219727,2607,76664,"texas","hudspeth",0.982323232323232
"2031",-96.0850219726562,32.853401184082,2608,76666,"texas","hunt",0.976819243928148
"2032",-96.2970123291016,32.8476715087891,2608,76667,"texas","hunt",0.976819243928148
"2033",-96.2970123291016,32.985179901123,2608,76668,"texas","hunt",0.976819243928148
"2034",-96.2970123291016,33.3576011657715,2608,76669,"texas","hunt",0.976819243928148
"2035",-95.8558349609375,33.4206275939941,2608,76670,"texas","hunt",0.976819243928148
"2036",-95.8558349609375,33.2430114746094,2608,76671,"texas","hunt",0.976819243928148
"2037",-95.8558349609375,32.990909576416,2608,76672,"texas","hunt",0.976819243928148
"2038",-95.947509765625,32.990909576416,2608,76673,"texas","hunt",0.976819243928148
"2039",-95.953239440918,32.9622611999512,2608,76674,"texas","hunt",0.976819243928148
"2040",-95.9647064208984,32.9164276123047,2608,76675,"texas","hunt",0.976819243928148
"2041",-95.9647064208984,32.8877792358398,2608,76676,"texas","hunt",0.976819243928148
"2042",-95.9647064208984,32.8591270446777,2608,76677,"texas","hunt",0.976819243928148
"2043",-96.0850219726562,32.853401184082,2608,76678,"texas","hunt",0.976819243928148
"2044",-101.625526428223,36.0505027770996,2609,76680,"texas","hutchinson",0.97847399829497
"2045",-101.075485229492,36.0505027770996,2609,76681,"texas","hutchinson",0.97847399829497
"2046",-101.081214904785,35.6150550842285,2609,76682,"texas","hutchinson",0.97847399829497
"2047",-101.61979675293,35.6150550842285,2609,76683,"texas","hutchinson",0.97847399829497
"2048",-101.625526428223,36.0505027770996,2609,76684,"texas","hutchinson",0.97847399829497
"2049",-100.978080749512,31.0715007781982,2610,76686,"texas","irion",0.954545454545455
"2050",-101.276023864746,31.0715007781982,2610,76687,"texas","irion",0.954545454545455
"2051",-101.270294189453,31.5241374969482,2610,76688,"texas","irion",0.954545454545455
"2052",-101.149971008301,31.5241374969482,2610,76689,"texas","irion",0.954545454545455
"2053",-100.703056335449,31.5298671722412,2610,76690,"texas","irion",0.954545454545455
"2054",-100.697334289551,31.2491188049316,2610,76691,"texas","irion",0.954545454545455
"2055",-100.697334289551,31.0829620361328,2610,76692,"texas","irion",0.954545454545455
"2056",-100.978080749512,31.0715007781982,2610,76693,"texas","irion",0.954545454545455
"2057",-98.4226913452148,33.3919792175293,2611,76695,"texas","jack",0.912962962962963
"2058",-98.4226913452148,33.455005645752,2611,76696,"texas","jack",0.912962962962963
"2059",-97.9815139770508,33.455005645752,2611,76697,"texas","jack",0.912962962962963
"2060",-97.9815139770508,33.4320907592773,2611,76698,"texas","jack",0.912962962962963
"2061",-97.9184875488281,33.4320907592773,2611,76699,"texas","jack",0.912962962962963
"2062",-97.9242172241211,32.996639251709,2611,76700,"texas","jack",0.912962962962963
"2063",-98.0617294311523,32.996639251709,2611,76701,"texas","jack",0.912962962962963
"2064",-98.4226913452148,32.996639251709,2611,76702,"texas","jack",0.912962962962963
"2065",-98.4226913452148,33.3919792175293,2611,76703,"texas","jack",0.912962962962963
"2066",-96.319938659668,28.6708087921143,2612,76705,"texas","jackson",0.981485802862931
"2067",-96.3600387573242,28.6536197662354,2612,76706,"texas","jackson",0.981485802862931
"2068",-96.3829574584961,28.6708087921143,2612,76707,"texas","jackson",0.981485802862931
"2069",-96.405876159668,28.7109146118164,2612,76708,"texas","jackson",0.981485802862931
"2070",-96.4116134643555,28.7452907562256,2612,76709,"texas","jackson",0.981485802862931
"2071",-96.4402542114258,28.7281036376953,2612,76710,"texas","jackson",0.981485802862931
"2072",-96.4402542114258,28.6994533538818,2612,76711,"texas","jackson",0.981485802862931
"2073",-96.400146484375,28.6307010650635,2612,76712,"texas","jackson",0.981485802862931
"2074",-96.4517135620117,28.6077823638916,2612,76713,"texas","jackson",0.981485802862931
"2075",-96.4860916137695,28.5848636627197,2612,76714,"texas","jackson",0.981485802862931
"2076",-96.5032806396484,28.5963230133057,2612,76715,"texas","jackson",0.981485802862931
"2077",-96.4860916137695,28.6077823638916,2612,76716,"texas","jackson",0.981485802862931
"2078",-96.4631729125977,28.6249713897705,2612,76717,"texas","jackson",0.981485802862931
"2079",-96.4746322631836,28.6708087921143,2612,76718,"texas","jackson",0.981485802862931
"2080",-96.4918212890625,28.6307010650635,2612,76719,"texas","jackson",0.981485802862931
"2081",-96.5147399902344,28.6307010650635,2612,76720,"texas","jackson",0.981485802862931
"2082",-96.5261993408203,28.6536197662354,2612,76721,"texas","jackson",0.981485802862931
"2083",-96.5433883666992,28.6879959106445,2612,76722,"texas","jackson",0.981485802862931
"2084",-96.58349609375,28.6708087921143,2612,76723,"texas","jackson",0.981485802862931
"2085",-96.5949554443359,28.7109146118164,2612,76724,"texas","jackson",0.981485802862931
"2086",-96.6121444702148,28.7281036376953,2612,76725,"texas","jackson",0.981485802862931
"2087",-96.6522521972656,28.7223720550537,2612,76726,"texas","jackson",0.981485802862931
"2088",-96.66943359375,28.7281036376953,2612,76727,"texas","jackson",0.981485802862931
"2089",-96.6866302490234,28.7682094573975,2612,76728,"texas","jackson",0.981485802862931
"2090",-96.7152709960938,28.8140468597412,2612,76729,"texas","jackson",0.981485802862931
"2091",-96.7095413208008,28.8426971435547,2612,76730,"texas","jackson",0.981485802862931
"2092",-96.7439270019531,28.8828029632568,2612,76731,"texas","jackson",0.981485802862931
"2093",-96.8069458007812,28.928638458252,2612,76732,"texas","jackson",0.981485802862931
"2094",-96.8355941772461,28.9973945617676,2612,76733,"texas","jackson",0.981485802862931
"2095",-96.9043502807617,29.0317707061768,2612,76734,"texas","jackson",0.981485802862931
"2096",-96.9329986572266,29.0432319641113,2612,76735,"texas","jackson",0.981485802862931
"2097",-96.66943359375,29.2437648773193,2612,76736,"texas","jackson",0.981485802862931
"2098",-96.6407928466797,29.2265777587891,2612,76737,"texas","jackson",0.981485802862931
"2099",-96.319938659668,28.9572868347168,2612,76738,"texas","jackson",0.981485802862931
"2100",-96.319938659668,28.6708087921143,2612,76739,"texas","jackson",0.981485802862931
"2101",-93.9077835083008,31.174633026123,2613,76741,"texas","jasper",0.956423013220041
"2102",-93.9020538330078,31.1287956237793,2613,76742,"texas","jasper",0.956423013220041
"2103",-93.86767578125,30.9569110870361,2613,76743,"texas","jasper",0.956423013220041
"2104",-93.8791351318359,30.7048072814941,2613,76744,"texas","jasper",0.956423013220041
"2105",-93.8905944824219,30.4011421203613,2613,76745,"texas","jasper",0.956423013220041
"2106",-93.8905944824219,30.2579021453857,2613,76746,"texas","jasper",0.956423013220041
"2107",-94.1083221435547,30.2521705627441,2613,76747,"texas","jasper",0.956423013220041
"2108",-94.1255035400391,30.2980079650879,2613,76748,"texas","jasper",0.956423013220041
"2109",-94.0968627929688,30.3667621612549,2613,76749,"texas","jasper",0.956423013220041
"2110",-94.1140518188477,30.4011421203613,2613,76750,"texas","jasper",0.956423013220041
"2111",-94.1255035400391,30.4355182647705,2613,76751,"texas","jasper",0.956423013220041
"2112",-94.1083221435547,30.4928131103516,2613,76752,"texas","jasper",0.956423013220041
"2113",-94.1083221435547,30.5157318115234,2613,76753,"texas","jasper",0.956423013220041
"2114",-94.0853958129883,30.5386505126953,2613,76754,"texas","jasper",0.956423013220041
"2115",-94.0796661376953,30.5672988891602,2613,76755,"texas","jasper",0.956423013220041
"2116",-94.0968627929688,30.6074066162109,2613,76756,"texas","jasper",0.956423013220041
"2117",-94.0682144165039,30.6532440185547,2613,76757,"texas","jasper",0.956423013220041
"2118",-94.0796661376953,30.6818885803223,2613,76758,"texas","jasper",0.956423013220041
"2119",-94.2114486694336,30.8595085144043,2613,76759,"texas","jasper",0.956423013220041
"2120",-94.1942672729492,30.9397220611572,2613,76760,"texas","jasper",0.956423013220041
"2121",-94.2515563964844,30.979829788208,2613,76761,"texas","jasper",0.956423013220041
"2122",-94.234375,31.0256633758545,2613,76762,"texas","jasper",0.956423013220041
"2123",-94.2973937988281,31.0657730102539,2613,76763,"texas","jasper",0.956423013220041
"2124",-94.3375015258789,31.0543117523193,2613,76764,"texas","jasper",0.956423013220041
"2125",-94.3604202270508,31.0715007781982,2613,76765,"texas","jasper",0.956423013220041
"2126",-94.4234466552734,31.0543117523193,2613,76766,"texas","jasper",0.956423013220041
"2127",-94.4520874023438,31.0371246337891,2613,76767,"texas","jasper",0.956423013220041
"2128",-94.4578247070312,31.0543117523193,2613,76768,"texas","jasper",0.956423013220041
"2129",-94.131233215332,31.123067855835,2613,76769,"texas","jasper",0.956423013220041
"2130",-94.051025390625,31.1517143249512,2613,76770,"texas","jasper",0.956423013220041
"2131",-93.9077835083008,31.174633026123,2613,76771,"texas","jasper",0.956423013220041
"2132",-104.112167358398,31.0944194793701,2614,76773,"texas","jeff davis",0.875
"2133",-103.585037231445,30.7563762664795,2614,76774,"texas","jeff davis",0.875
"2134",-103.447532653809,30.6589698791504,2614,76775,"texas","jeff davis",0.875
"2135",-103.797035217285,30.3954105377197,2614,76776,"texas","jeff davis",0.875
"2136",-103.951728820801,30.4011421203613,2614,76777,"texas","jeff davis",0.875
"2137",-104.685119628906,30.5558376312256,2614,76778,"texas","jeff davis",0.875
"2138",-104.971603393555,30.6131362915039,2614,76779,"texas","jeff davis",0.875
"2139",-104.920028686523,30.6475124359131,2614,76780,"texas","jeff davis",0.875
"2140",-104.112167358398,31.0944194793701,2614,76781,"texas","jeff davis",0.875
"2141",-94.3604202270508,29.5932693481445,2615,76783,"texas","jefferson",0.97498905012587
"2142",-94.3661499023438,29.7250518798828,2615,76784,"texas","jefferson",0.97498905012587
"2143",-94.3661499023438,29.9026679992676,2615,76785,"texas","jefferson",0.97498905012587
"2144",-94.4406356811523,29.896936416626,2615,76786,"texas","jefferson",0.97498905012587
"2145",-94.4463577270508,30.1261196136475,2615,76787,"texas","jefferson",0.97498905012587
"2146",-94.4234466552734,30.1261196136475,2615,76788,"texas","jefferson",0.97498905012587
"2147",-94.3718795776367,30.1146621704102,2615,76789,"texas","jefferson",0.97498905012587
"2148",-94.3088531494141,30.1318511962891,2615,76790,"texas","jefferson",0.97498905012587
"2149",-94.2859344482422,30.1547698974609,2615,76791,"texas","jefferson",0.97498905012587
"2150",-94.2859344482422,30.1834144592285,2615,76792,"texas","jefferson",0.97498905012587
"2151",-94.2400970458984,30.1891460418701,2615,76793,"texas","jefferson",0.97498905012587
"2152",-94.2171783447266,30.2063331604004,2615,76794,"texas","jefferson",0.97498905012587
"2153",-94.1770706176758,30.2063331604004,2615,76795,"texas","jefferson",0.97498905012587
"2154",-94.1713409423828,30.1948757171631,2615,76796,"texas","jefferson",0.97498905012587
"2155",-94.1197738647461,30.1719570159912,2615,76797,"texas","jefferson",0.97498905012587
"2156",-94.1083221435547,30.1604995727539,2615,76798,"texas","jefferson",0.97498905012587
"2157",-94.0853958129883,30.1433086395264,2615,76799,"texas","jefferson",0.97498905012587
"2158",-94.1025924682617,30.1032009124756,2615,76800,"texas","jefferson",0.97498905012587
"2159",-94.0281066894531,30.0860137939453,2615,76801,"texas","jefferson",0.97498905012587
"2160",-94.0338287353516,30.0573673248291,2615,76802,"texas","jefferson",0.97498905012587
"2161",-93.9994506835938,30.0573673248291,2615,76803,"texas","jefferson",0.97498905012587
"2162",-93.95361328125,30.0229873657227,2615,76804,"texas","jefferson",0.97498905012587
"2163",-93.861946105957,29.9943428039551,2615,76805,"texas","jefferson",0.97498905012587
"2164",-93.8046493530273,29.9599628448486,2615,76806,"texas","jefferson",0.97498905012587
"2165",-93.8332977294922,29.9255867004395,2615,76807,"texas","jefferson",0.97498905012587
"2166",-93.861946105957,29.8797492980957,2615,76808,"texas","jefferson",0.97498905012587
"2167",-93.9077835083008,29.8511028289795,2615,76809,"texas","jefferson",0.97498905012587
"2168",-93.9307022094727,29.822452545166,2615,76810,"texas","jefferson",0.97498905012587
"2169",-93.9307022094727,29.7995338439941,2615,76811,"texas","jefferson",0.97498905012587
"2170",-93.9077835083008,29.7766151428223,2615,76812,"texas","jefferson",0.97498905012587
"2171",-93.8848648071289,29.7766151428223,2615,76813,"texas","jefferson",0.97498905012587
"2172",-93.8447570800781,29.7365093231201,2615,76814,"texas","jefferson",0.97498905012587
"2173",-93.873405456543,29.7365093231201,2615,76815,"texas","jefferson",0.97498905012587
"2174",-94.0395584106445,29.7078590393066,2615,76816,"texas","jefferson",0.97498905012587
"2175",-94.0682144165039,29.7078590393066,2615,76817,"texas","jefferson",0.97498905012587
"2176",-94.3203125,29.6104583740234,2615,76818,"texas","jefferson",0.97498905012587
"2177",-94.3604202270508,29.5932693481445,2615,76819,"texas","jefferson",0.97498905012587
"2178",-98.5430145263672,27.2670612335205,2616,76821,"texas","jim hogg",0.97962962962963
"2179",-98.5200881958008,27.2613315582275,2616,76822,"texas","jim hogg",0.97962962962963
"2180",-98.4971771240234,27.2384128570557,2616,76823,"texas","jim hogg",0.97962962962963
"2181",-98.4914474487305,27.1581993103027,2616,76824,"texas","jim hogg",0.97962962962963
"2182",-98.4685287475586,27.1581993103027,2616,76825,"texas","jim hogg",0.97962962962963
"2183",-98.4685287475586,27.0722560882568,2616,76826,"texas","jim hogg",0.97962962962963
"2184",-98.4226913452148,27.0722560882568,2616,76827,"texas","jim hogg",0.97962962962963
"2185",-98.4226913452148,26.9175567626953,2616,76828,"texas","jim hogg",0.97962962962963
"2186",-98.4398727416992,26.8545322418213,2616,76829,"texas","jim hogg",0.97962962962963
"2187",-98.4341506958008,26.7915058135986,2616,76830,"texas","jim hogg",0.97962962962963
"2188",-98.9670028686523,26.7915058135986,2616,76831,"texas","jim hogg",0.97962962962963
"2189",-98.9670028686523,27.2727909088135,2616,76832,"texas","jim hogg",0.97962962962963
"2190",-98.8123016357422,27.2785205841064,2616,76833,"texas","jim hogg",0.97962962962963
"2191",-98.8123016357422,27.353006362915,2616,76834,"texas","jim hogg",0.97962962962963
"2192",-98.7550048828125,27.364465713501,2616,76835,"texas","jim hogg",0.97962962962963
"2193",-98.7550048828125,27.3701934814453,2616,76836,"texas","jim hogg",0.97962962962963
"2194",-98.6404190063477,27.3701934814453,2616,76837,"texas","jim hogg",0.97962962962963
"2195",-98.6404190063477,27.3587341308594,2616,76838,"texas","jim hogg",0.97962962962963
"2196",-98.6060333251953,27.3587341308594,2616,76839,"texas","jim hogg",0.97962962962963
"2197",-98.6060333251953,27.3759250640869,2616,76840,"texas","jim hogg",0.97962962962963
"2198",-98.5659255981445,27.3759250640869,2616,76841,"texas","jim hogg",0.97962962962963
"2199",-98.5601959228516,27.353006362915,2616,76842,"texas","jim hogg",0.97962962962963
"2200",-98.5372848510742,27.353006362915,2616,76843,"texas","jim hogg",0.97962962962963
"2201",-98.5430145263672,27.2670612335205,2616,76844,"texas","jim hogg",0.97962962962963
"2202",-97.947135925293,27.6394844055176,2617,76846,"texas","jim wells",0.996613896059136
"2203",-98.0617294311523,27.6452121734619,2617,76847,"texas","jim wells",0.996613896059136
"2204",-98.0617294311523,27.2727909088135,2617,76848,"texas","jim wells",0.996613896059136
"2205",-98.2393417358398,27.2727909088135,2617,76849,"texas","jim wells",0.996613896059136
"2206",-98.2336120605469,28.0462837219238,2617,76850,"texas","jim wells",0.996613896059136
"2207",-97.9012985229492,28.0520133972168,2617,76851,"texas","jim wells",0.996613896059136
"2208",-97.8669204711914,28.0405540466309,2617,76852,"texas","jim wells",0.996613896059136
"2209",-97.8210830688477,28.0405540466309,2617,76853,"texas","jim wells",0.996613896059136
"2210",-97.8038940429688,28.0233669281006,2617,76854,"texas","jim wells",0.996613896059136
"2211",-97.8038940429688,27.9947166442871,2617,76855,"texas","jim wells",0.996613896059136
"2212",-97.8440017700195,27.9717998504639,2617,76856,"texas","jim wells",0.996613896059136
"2213",-97.947135925293,27.8915843963623,2617,76857,"texas","jim wells",0.996613896059136
"2214",-97.947135925293,27.6394844055176,2617,76858,"texas","jim wells",0.996613896059136
"2215",-97.6148147583008,32.549732208252,2618,76860,"texas","johnson",0.891717204179216
"2216",-97.5517959594727,32.549732208252,2618,76861,"texas","johnson",0.891717204179216
"2217",-97.0934295654297,32.538272857666,2618,76862,"texas","johnson",0.891717204179216
"2218",-97.0934295654297,32.2747116088867,2618,76863,"texas","johnson",0.891717204179216
"2219",-97.4773101806641,32.1830368041992,2618,76864,"texas","johnson",0.891717204179216
"2220",-97.5059585571289,32.1830368041992,2618,76865,"texas","johnson",0.891717204179216
"2221",-97.5174179077148,32.1543922424316,2618,76866,"texas","johnson",0.891717204179216
"2222",-97.5575256347656,32.1543922424316,2618,76867,"texas","johnson",0.891717204179216
"2223",-97.5919036865234,32.1944999694824,2618,76868,"texas","johnson",0.891717204179216
"2224",-97.6148147583008,32.2174186706543,2618,76869,"texas","johnson",0.891717204179216
"2225",-97.6148147583008,32.3262786865234,2618,76870,"texas","johnson",0.891717204179216
"2226",-97.6148147583008,32.549732208252,2618,76871,"texas","johnson",0.891717204179216
"2227",-99.9868698120117,32.9622611999512,2619,76873,"texas","jones",0.965334947538337
"2228",-99.6259078979492,32.9565353393555,2619,76874,"texas","jones",0.965334947538337
"2229",-99.6259078979492,32.5210838317871,2619,76875,"texas","jones",0.965334947538337
"2230",-100.141563415527,32.5210838317871,2619,76876,"texas","jones",0.965334947538337
"2231",-100.153022766113,32.9565353393555,2619,76877,"texas","jones",0.965334947538337
"2232",-99.9868698120117,32.9622611999512,2619,76878,"texas","jones",0.965334947538337
"2233",-98.1820526123047,28.8942623138428,2620,76880,"texas","karnes",0.986394086394086
"2234",-97.7408676147461,29.2151165008545,2620,76881,"texas","karnes",0.986394086394086
"2235",-97.6320114135742,29.1005268096924,2620,76882,"texas","karnes",0.986394086394086
"2236",-97.752326965332,29.0145816802979,2620,76883,"texas","karnes",0.986394086394086
"2237",-97.5689849853516,28.8083171844482,2620,76884,"texas","karnes",0.986394086394086
"2238",-97.7752532958984,28.6708087921143,2620,76885,"texas","karnes",0.986394086394086
"2239",-97.8268127441406,28.6708087921143,2620,76886,"texas","karnes",0.986394086394086
"2240",-97.9127578735352,28.7281036376953,2620,76887,"texas","karnes",0.986394086394086
"2241",-97.9929733276367,28.6879959106445,2620,76888,"texas","karnes",0.986394086394086
"2242",-98.0903778076172,28.7853984832764,2620,76889,"texas","karnes",0.986394086394086
"2243",-98.1820526123047,28.8942623138428,2620,76890,"texas","karnes",0.986394086394086
"2244",-96.2970123291016,32.8476715087891,2621,76892,"texas","kaufman",0.942110382553065
"2245",-96.0850219726562,32.853401184082,2621,76893,"texas","kaufman",0.942110382553065
"2246",-96.0850219726562,32.3778457641602,2621,76894,"texas","kaufman",0.942110382553065
"2247",-96.4402542114258,32.3663864135742,2621,76895,"texas","kaufman",0.942110382553065
"2248",-96.4345245361328,32.4064903259277,2621,76896,"texas","kaufman",0.942110382553065
"2249",-96.4402542114258,32.4236831665039,2621,76897,"texas","kaufman",0.942110382553065
"2250",-96.4860916137695,32.4408721923828,2621,76898,"texas","kaufman",0.942110382553065
"2251",-96.5204696655273,32.4981651306152,2621,76899,"texas","kaufman",0.942110382553065
"2252",-96.5147399902344,32.538272857666,2621,76900,"texas","kaufman",0.942110382553065
"2253",-96.5261993408203,32.549732208252,2621,76901,"texas","kaufman",0.942110382553065
"2254",-96.5204696655273,32.8190231323242,2621,76902,"texas","kaufman",0.942110382553065
"2255",-96.3084716796875,32.8247528076172,2621,76903,"texas","kaufman",0.942110382553065
"2256",-96.2970123291016,32.8476715087891,2621,76904,"texas","kaufman",0.942110382553065
"2257",-98.6346893310547,29.7536964416504,2622,76906,"texas","kendall",0.932328420790978
"2258",-98.7836532592773,29.7078590393066,2622,76907,"texas","kendall",0.932328420790978
"2259",-98.9097061157227,29.765157699585,2622,76908,"texas","kendall",0.932328420790978
"2260",-98.9097061157227,30.1032009124756,2622,76909,"texas","kendall",0.932328420790978
"2261",-98.5888519287109,30.1089324951172,2622,76910,"texas","kendall",0.932328420790978
"2262",-98.4226913452148,29.9370441436768,2622,76911,"texas","kendall",0.932328420790978
"2263",-98.6346893310547,29.7536964416504,2622,76912,"texas","kendall",0.932328420790978
"2264",-97.9643249511719,26.6138896942139,2623,76914,"texas","kenedy",1
"2265",-98.0044326782227,26.6253490447998,2623,76915,"texas","kenedy",1
"2266",-97.9987030029297,26.7399387359619,2623,76916,"texas","kenedy",1
"2267",-97.9929733276367,26.7915058135986,2623,76917,"texas","kenedy",1
"2268",-97.9987030029297,27.2154941558838,2623,76918,"texas","kenedy",1
"2269",-97.9585952758789,27.2384128570557,2623,76919,"texas","kenedy",1
"2270",-97.8841094970703,27.2498722076416,2623,76920,"texas","kenedy",1
"2271",-97.8497314453125,27.2556018829346,2623,76921,"texas","kenedy",1
"2272",-97.8096237182617,27.2899799346924,2623,76922,"texas","kenedy",1
"2273",-97.758056640625,27.2785205841064,2623,76923,"texas","kenedy",1
"2274",-97.758056640625,27.2670612335205,2623,76924,"texas","kenedy",1
"2275",-97.7236862182617,27.2498722076416,2623,76925,"texas","kenedy",1
"2276",-97.6893081665039,27.2441425323486,2623,76926,"texas","kenedy",1
"2277",-97.6492004394531,27.2498722076416,2623,76927,"texas","kenedy",1
"2278",-97.6148147583008,27.2556018829346,2623,76928,"texas","kenedy",1
"2279",-97.5919036865234,27.2498722076416,2623,76929,"texas","kenedy",1
"2280",-97.5632553100586,27.2326850891113,2623,76930,"texas","kenedy",1
"2281",-97.5345993041992,27.2441425323486,2623,76931,"texas","kenedy",1
"2282",-97.5059585571289,27.2556018829346,2623,76932,"texas","kenedy",1
"2283",-97.4773101806641,27.2670612335205,2623,76933,"texas","kenedy",1
"2284",-97.4543914794922,27.2556018829346,2623,76934,"texas","kenedy",1
"2285",-97.4543914794922,27.1983070373535,2623,76935,"texas","kenedy",1
"2286",-97.4543914794922,27.1524696350098,2623,76936,"texas","kenedy",1
"2287",-97.4715805053711,27.1295528411865,2623,76937,"texas","kenedy",1
"2288",-97.494499206543,27.1180934906006,2623,76938,"texas","kenedy",1
"2289",-97.5059585571289,27.0951747894287,2623,76939,"texas","kenedy",1
"2290",-97.494499206543,27.0665264129639,2623,76940,"texas","kenedy",1
